event_id,media_id,image_policy,relative_path,file_present,frame_order,source_frame_index,sha256,source_export_sha256,licence,licence_url,redistribution_decision
WBGBIF2026_E0081,WBGBIF2026_E0081_F02_uncropped,uncropped,model_inputs/images_uncropped/WBGBIF2026_E0081_F02_uncropped.jpg,true,2,2,8bf926f955a5fae93b37b6ec1059219ce00a367f9650d09127574ac91711f993,8bf926f955a5fae93b37b6ec1059219ce00a367f9650d09127574ac91711f993,CC-BY-4.0,http://creativecommons.org/licenses/by/4.0/legalcode,redistribute_derivative_with_attribution_rights_review_passed
WBGBIF2026_E0081,WBGBIF2026_E0081_F03_uncropped,uncropped,model_inputs/images_uncropped/WBGBIF2026_E0081_F03_uncropped.jpg,true,3,3,fef12e60828080688ce9effa3feff4ceffc967a7e1c211e8c8aa2de00bc2aa15,fef12e60828080688ce9effa3feff4ceffc967a7e1c211e8c8aa2de00bc2aa15,CC-BY-4.0,http://creativecommons.org/licenses/by/4.0/legalcode,redistribute_derivative_with_attribution_rights_review_passed
WBGBIF2026_E0081,WBGBIF2026_E0081_F04_uncropped,uncropped,model_inputs/images_uncropped/WBGBIF2026_E0081_F04_uncropped.jpg,true,4,4,3f6f63623a7610628c280b87f2ac5695761d30326c21a0a888a2cb3cd46ab76a,3f6f63623a7610628c280b87f2ac5695761d30326c21a0a888a2cb3cd46ab76a,CC-BY-4.0,http://creativecommons.org/licenses/by/4.0/legalcode,redistribute_derivative_with_attribution_rights_review_passed
WBGBIF2026_E0082,WBGBIF2026_E0082_F00_uncropped,uncropped,model_inputs/images_uncropped/WBGBIF2026_E0082_F00_uncropped.jpg,true,0,0,27b77e834ad3ccc33e83d9877d01f29a85e615bfc331ef31843b7e1ead1b2d50,27b77e834ad3ccc33e83d9877d01f29a85e615bfc331ef31843b7e1ead1b2d50,CC0-1.0,http://creativecommons.org/publicdomain/zero/1.0/legalcode,redistribute_derivative_rights_review_passed
WBGBIF2026_E0082,WBGBIF2026_E0082_F01_uncropped,uncropped,model_inputs/images_uncropped/WBGBIF2026_E0082_F01_uncropped.jpg,true,1,1,327d562f803a6a87b9d87af3139babfd1548cd269360cab65f9d254c4610ef4f,327d562f803a6a87b9d87af3139babfd1548cd269360cab65f9d254c4610ef4f,CC0-1.0,http://creativecommons.org/publicdomain/zero/1.0/legalcode,redistribute_derivative_rights_review_passed
WBGBIF2026_E0082,WBGBIF2026_E0082_F02_uncropped,uncropped,model_inputs/images_uncropped/WBGBIF2026_E0082_F02_uncropped.jpg,true,2,2,304d9f064764b6611469a6673e8f905d25b05622cf6c5142b41a61fea17aee32,304d9f064764b6611469a6673e8f905d25b05622cf6c5142b41a61fea17aee32,CC0-1.0,http://creativecommons.org/publicdomain/zero/1.0/legalcode,redistribute_derivative_rights_review_passed
WBGBIF2026_E0082,WBGBIF2026_E0082_F03_uncropped,uncropped,model_inputs/images_uncropped/WBGBIF2026_E0082_F03_uncropped.jpg,true,3,3,5ae20dce6d091b07a0f62e69a1fdf92d9ad9a2c2c6e88f2cc3d7a6f0bbd4ab10,5ae20dce6d091b07a0f62e69a1fdf92d9ad9a2c2c6e88f2cc3d7a6f0bbd4ab10,CC0-1.0,http://creativecommons.org/publicdomain/zero/1.0/legalcode,redistribute_derivative_rights_review_passed
WBGBIF2026_E0082,WBGBIF2026_E0082_F04_uncropped,uncropped,model_inputs/images_uncropped/WBGBIF2026_E0082_F04_uncropped.jpg,true,4,4,616534b224eb1a6698d956c36e6ebeb876a31941be30feca7c7d6e7d43ae368c,616534b224eb1a6698d956c36e6ebeb876a31941be30feca7c7d6e7d43ae368c,CC0-1.0,http://creativecommons.org/publicdomain/zero/1.0/legalcode,redistribute_derivative_rights_review_passed
WBGBIF2026_E0083,WBGBIF2026_E0083_F00_uncropped,uncropped,model_inputs/images_uncropped/WBGBIF2026_E0083_F00_uncropped.jpg,true,0,0,08f1621c745dcd23c75144efb6cdccd3b6e63706aa1ec0a145d06d55b0f7bf90,08f1621c745dcd23c75144efb6cdccd3b6e63706aa1ec0a145d06d55b0f7bf90,CC0-1.0,http://creativecommons.org/publicdomain/zero/1.0/legalcode,redistribute_derivative_rights_review_passed
WBGBIF2026_E0083,WBGBIF2026_E0083_F01_uncropped,uncropped,model_inputs/images_uncropped/WBGBIF2026_E0083_F01_uncropped.jpg,true,1,2,9cdecef0708432c847639357f8e7bae4aefc07b196bfb771985f7cb62f2f3a40,9cdecef0708432c847639357f8e7bae4aefc07b196bfb771985f7cb62f2f3a40,CC0-1.0,http://creativecommons.org/publicdomain/zero/1.0/legalcode,redistribute_derivative_rights_review_passed
WBGBIF2026_E0083,WBGBIF2026_E0083_F02_uncropped,uncropped,model_inputs/images_uncropped/WBGBIF2026_E0083_F02_uncropped.jpg,true,2,4,b2433b75491f3b8d50b0190da31323b893e125c31055fd51dcf9e74b47ae732a,b2433b75491f3b8d50b0190da31323b893e125c31055fd51dcf9e74b47ae732a,CC0-1.0,http://creativecommons.org/publicdomain/zero/1.0/legalcode,redistribute_derivative_rights_review_passed
WBGBIF2026_E0083,WBGBIF2026_E0083_F03_uncropped,uncropped,model_inputs/images_uncropped/WBGBIF2026_E0083_F03_uncropped.jpg,true,3,6,c1f56baf63d1d99f71a5fe89de9a703c3d55d6e5f7b99828f2250fd2a05ca945,c1f56baf63d1d99f71a5fe89de9a703c3d55d6e5f7b99828f2250fd2a05ca945,CC0-1.0,http://creativecommons.org/publicdomain/zero/1.0/legalcode,redistribute_derivative_rights_review_passed
WBGBIF2026_E0083,WBGBIF2026_E0083_F04_uncropped,uncropped,model_inputs/images_uncropped/WBGBIF2026_E0083_F04_uncropped.jpg,true,4,8,67960c9c74cad61d61e9cdb5b8865c168ed76b40f9ac6430f687b5d96a7b805f,67960c9c74cad61d61e9cdb5b8865c168ed76b40f9ac6430f687b5d96a7b805f,CC0-1.0,http://creativecommons.org/publicdomain/zero/1.0/legalcode,redistribute_derivative_rights_review_passed
WBGBIF2026_E0084,WBGBIF2026_E0084_F00_uncropped,uncropped,model_inputs/images_uncropped/WBGBIF2026_E0084_F00_uncropped.jpg,true,0,0,c24c72532be64f4f327738e41abd3c0350db6537e87199ec5416e9cfdd820d27,c24c72532be64f4f327738e41abd3c0350db6537e87199ec5416e9cfdd820d27,CC0-1.0,http://creativecommons.org/publicdomain/zero/1.0/legalcode,redistribute_derivative_rights_review_passed
WBGBIF2026_E0084,WBGBIF2026_E0084_F01_uncropped,uncropped,model_inputs/images_uncropped/WBGBIF2026_E0084_F01_uncropped.jpg,true,1,1,a14a65fbcb3a15caf45eb79e87dfdf06e6b9195ab4ded6d11e1d92fb2a9cd1a5,a14a65fbcb3a15caf45eb79e87dfdf06e6b9195ab4ded6d11e1d92fb2a9cd1a5,CC0-1.0,http://creativecommons.org/publicdomain/zero/1.0/legalcode,redistribute_derivative_rights_review_passed
WBGBIF2026_E0084,WBGBIF2026_E0084_F02_uncropped,uncropped,model_inputs/images_uncropped/WBGBIF2026_E0084_F02_uncropped.jpg,true,2,2,36d2abb3e2e5ee0774932411191936edf4b51507e870d8bd0a94c567a4fa095d,36d2abb3e2e5ee0774932411191936edf4b51507e870d8bd0a94c567a4fa095d,CC0-1.0,http://creativecommons.org/publicdomain/zero/1.0/legalcode,redistribute_derivative_rights_review_passed
WBGBIF2026_E0084,WBGBIF2026_E0084_F03_uncropped,uncropped,model_inputs/images_uncropped/WBGBIF2026_E0084_F03_uncropped.jpg,true,3,3,546120e3ee6cc4dc1d0b1ae8f96e26b3f99ea7ea36306390c45499b642b3d7c5,546120e3ee6cc4dc1d0b1ae8f96e26b3f99ea7ea36306390c45499b642b3d7c5,CC0-1.0,http://creativecommons.org/publicdomain/zero/1.0/legalcode,redistribute_derivative_rights_review_passed
WBGBIF2026_E0084,WBGBIF2026_E0084_F04_uncropped,uncropped,model_inputs/images_uncropped/WBGBIF2026_E0084_F04_uncropped.jpg,true,4,4,b08bf627726e2c52ad7417e6a78dbf203f660ceec0dd84e1f589758aff5265fd,b08bf627726e2c52ad7417e6a78dbf203f660ceec0dd84e1f589758aff5265fd,CC0-1.0,http://creativecommons.org/publicdomain/zero/1.0/legalcode,redistribute_derivative_rights_review_passed
WBGBIF2026_E0088,WBGBIF2026_E0088_F00_uncropped,uncropped,model_inputs/images_uncropped/WBGBIF2026_E0088_F00_uncropped.jpg,true,0,0,9ddf107386da9fdcfaf1817c3c6832aa60e2a58aeeacf7049098ad135e8c07fa,9ddf107386da9fdcfaf1817c3c6832aa60e2a58aeeacf7049098ad135e8c07fa,CC-BY-4.0,http://creativecommons.org/licenses/by/4.0/legalcode,redistribute_derivative_with_attribution_rights_review_passed
WBGBIF2026_E0088,WBGBIF2026_E0088_F01_uncropped,uncropped,model_inputs/images_uncropped/WBGBIF2026_E0088_F01_uncropped.jpg,true,1,1,3e18c0bd7831a2a984669c403f28fa175bcf7a6c54c01556e20df86e57d7f495,3e18c0bd7831a2a984669c403f28fa175bcf7a6c54c01556e20df86e57d7f495,CC-BY-4.0,http://creativecommons.org/licenses/by/4.0/legalcode,redistribute_derivative_with_attribution_rights_review_passed
WBGBIF2026_E0088,WBGBIF2026_E0088_F02_uncropped,uncropped,model_inputs/images_uncropped/WBGBIF2026_E0088_F02_uncropped.jpg,true,2,2,38a6b0cf83908bb849c0ad113bb9d4b5131a1ff364b07b4c5bb78d51a81628df,38a6b0cf83908bb849c0ad113bb9d4b5131a1ff364b07b4c5bb78d51a81628df,CC-BY-4.0,http://creativecommons.org/licenses/by/4.0/legalcode,redistribute_derivative_with_attribution_rights_review_passed
WBGBIF2026_E0088,WBGBIF2026_E0088_F03_uncropped,uncropped,model_inputs/images_uncropped/WBGBIF2026_E0088_F03_uncropped.jpg,true,3,3,c52cc9a36efa9aba66d3be02228c9d4bcda7ff1379e08e29de70857a86277851,c52cc9a36efa9aba66d3be02228c9d4bcda7ff1379e08e29de70857a86277851,CC-BY-4.0,http://creativecommons.org/licenses/by/4.0/legalcode,redistribute_derivative_with_attribution_rights_review_passed
WBGBIF2026_E0088,WBGBIF2026_E0088_F04_uncropped,uncropped,model_inputs/images_uncropped/WBGBIF2026_E0088_F04_uncropped.jpg,true,4,4,07d92517dca5a0901163dcecedef5e8e75989377fa6aa9128bce350683ef1a9e,07d92517dca5a0901163dcecedef5e8e75989377fa6aa9128bce350683ef1a9e,CC-BY-4.0,http://creativecommons.org/licenses/by/4.0/legalcode,redistribute_derivative_with_attribution_rights_review_passed
WBGBIF2026_E0089,WBGBIF2026_E0089_F00_uncropped,uncropped,model_inputs/images_uncropped/WBGBIF2026_E0089_F00_uncropped.jpg,true,0,0,08b2ebcd16bc170f7181e9521560536d1a1a5ae512e26a49ba198a84efd37edc,08b2ebcd16bc170f7181e9521560536d1a1a5ae512e26a49ba198a84efd37edc,CC-BY-4.0,http://creativecommons.org/licenses/by/4.0/legalcode,redistribute_derivative_with_attribution_rights_review_passed
WBGBIF2026_E0089,WBGBIF2026_E0089_F01_uncropped,uncropped,model_inputs/images_uncropped/WBGBIF2026_E0089_F01_uncropped.jpg,true,1,1,4d35861923b156a23c27fcb4dd4cc9a4f399100085ee690ba47bcf721b283695,4d35861923b156a23c27fcb4dd4cc9a4f399100085ee690ba47bcf721b283695,CC-BY-4.0,http://creativecommons.org/licenses/by/4.0/legalcode,redistribute_derivative_with_attribution_rights_review_passed
WBGBIF2026_E0089,WBGBIF2026_E0089_F02_uncropped,uncropped,model_inputs/images_uncropped/WBGBIF2026_E0089_F02_uncropped.jpg,true,2,2,1b38306ee8a5693a61808c3b7be5dd9222bbce154376c2f73100526766f629cc,1b38306ee8a5693a61808c3b7be5dd9222bbce154376c2f73100526766f629cc,CC-BY-4.0,http://creativecommons.org/licenses/by/4.0/legalcode,redistribute_derivative_with_attribution_rights_review_passed
WBGBIF2026_E0089,WBGBIF2026_E0089_F03_uncropped,uncropped,model_inputs/images_uncropped/WBGBIF2026_E0089_F03_uncropped.jpg,true,3,3,423a47a43a44f0f712dcb0a22fd0a36df661b2fe218e4e6be0888759ded2e215,423a47a43a44f0f712dcb0a22fd0a36df661b2fe218e4e6be0888759ded2e215,CC-BY-4.0,http://creativecommons.org/licenses/by/4.0/legalcode,redistribute_derivative_with_attribution_rights_review_passed
WBGBIF2026_E0089,WBGBIF2026_E0089_F04_uncropped,uncropped,model_inputs/images_uncropped/WBGBIF2026_E0089_F04_uncropped.jpg,true,4,4,8b7ed6d65cc90bad0b0e3b1817dc8a750ff7bf3741fc03096a8fb38f7b948dba,8b7ed6d65cc90bad0b0e3b1817dc8a750ff7bf3741fc03096a8fb38f7b948dba,CC-BY-4.0,http://creativecommons.org/licenses/by/4.0/legalcode,redistribute_derivative_with_attribution_rights_review_passed
WBGBIF2026_E0090,WBGBIF2026_E0090_F00_uncropped,uncropped,model_inputs/images_uncropped/WBGBIF2026_E0090_F00_uncropped.jpg,true,0,0,a0949cf963067105a817824612ecd9ba2a562cd251117bf0147594ebded084eb,a0949cf963067105a817824612ecd9ba2a562cd251117bf0147594ebded084eb,CC-BY-4.0,http://creativecommons.org/licenses/by/4.0/legalcode,redistribute_derivative_with_attribution_rights_review_passed
WBGBIF2026_E0090,WBGBIF2026_E0090_F01_uncropped,uncropped,model_inputs/images_uncropped/WBGBIF2026_E0090_F01_uncropped.jpg,true,1,1,bbdf4e109f7c9968bf379cdba58c8f33d7ca8dbfa94a4a21c278a40999154862,bbdf4e109f7c9968bf379cdba58c8f33d7ca8dbfa94a4a21c278a40999154862,CC-BY-4.0,http://creativecommons.org/licenses/by/4.0/legalcode,redistribute_derivative_with_attribution_rights_review_passed
WBGBIF2026_E0090,WBGBIF2026_E0090_F02_uncropped,uncropped,model_inputs/images_uncropped/WBGBIF2026_E0090_F02_uncropped.jpg,true,2,2,5ab26061501d281a9844d1c987c53391905462cab237552ebce787b9f2385509,5ab26061501d281a9844d1c987c53391905462cab237552ebce787b9f2385509,CC-BY-4.0,http://creativecommons.org/licenses/by/4.0/legalcode,redistribute_derivative_with_attribution_rights_review_passed
WBGBIF2026_E0090,WBGBIF2026_E0090_F03_uncropped,uncropped,model_inputs/images_uncropped/WBGBIF2026_E0090_F03_uncropped.jpg,true,3,3,c62f24e6f12ca1209645e4f60b2afa763b7a2db80e1cb8742e441be0c8a817ae,c62f24e6f12ca1209645e4f60b2afa763b7a2db80e1cb8742e441be0c8a817ae,CC-BY-4.0,http://creativecommons.org/licenses/by/4.0/legalcode,redistribute_derivative_with_attribution_rights_review_passed
WBGBIF2026_E0090,WBGBIF2026_E0090_F04_uncropped,uncropped,model_inputs/images_uncropped/WBGBIF2026_E0090_F04_uncropped.jpg,true,4,4,6d619f78e41b0ee8af0870d9457a12b96bbe15d343c9495315e1e7ce70744c49,6d619f78e41b0ee8af0870d9457a12b96bbe15d343c9495315e1e7ce70744c49,CC-BY-4.0,http://creativecommons.org/licenses/by/4.0/legalcode,redistribute_derivative_with_attribution_rights_review_passed
WBGBIF2026_E0091,WBGBIF2026_E0091_F00_uncropped,uncropped,model_inputs/images_uncropped/WBGBIF2026_E0091_F00_uncropped.jpg,true,0,0,6b769385efc2b404b47bcb9fb52cd037fc8b8a8d58f89a12a43c0be385e4fd85,6b769385efc2b404b47bcb9fb52cd037fc8b8a8d58f89a12a43c0be385e4fd85,CC0-1.0,http://creativecommons.org/publicdomain/zero/1.0/legalcode,redistribute_derivative_rights_review_passed
WBGBIF2026_E0091,WBGBIF2026_E0091_F01_uncropped,uncropped,model_inputs/images_uncropped/WBGBIF2026_E0091_F01_uncropped.jpg,true,1,1,de615d0f476236860ca36b2d73cb441f6113dac8d5c838125916778bebe1bf98,de615d0f476236860ca36b2d73cb441f6113dac8d5c838125916778bebe1bf98,CC0-1.0,http://creativecommons.org/publicdomain/zero/1.0/legalcode,redistribute_derivative_rights_review_passed
WBGBIF2026_E0091,WBGBIF2026_E0091_F02_uncropped,uncropped,model_inputs/images_uncropped/WBGBIF2026_E0091_F02_uncropped.jpg,true,2,2,a6d3cfc6675b9b94655d512fbc2555cf76e2f995b942824cb0c0894d555c04d9,a6d3cfc6675b9b94655d512fbc2555cf76e2f995b942824cb0c0894d555c04d9,CC0-1.0,http://creativecommons.org/publicdomain/zero/1.0/legalcode,redistribute_derivative_rights_review_passed
WBGBIF2026_E0091,WBGBIF2026_E0091_F03_uncropped,uncropped,model_inputs/images_uncropped/WBGBIF2026_E0091_F03_uncropped.jpg,true,3,3,c287dbbaaaad8d5aa36c3d061202bf3565449544dc23c11d14da0a6cdb62ba2e,c287dbbaaaad8d5aa36c3d061202bf3565449544dc23c11d14da0a6cdb62ba2e,CC0-1.0,http://creativecommons.org/publicdomain/zero/1.0/legalcode,redistribute_derivative_rights_review_passed
WBGBIF2026_E0091,WBGBIF2026_E0091_F04_uncropped,uncropped,model_inputs/images_uncropped/WBGBIF2026_E0091_F04_uncropped.jpg,true,4,4,c9833419ebe8e036b2387342892effa1ef0d3119ca54be2145e4955a6719f81c,c9833419ebe8e036b2387342892effa1ef0d3119ca54be2145e4955a6719f81c,CC0-1.0,http://creativecommons.org/publicdomain/zero/1.0/legalcode,redistribute_derivative_rights_review_passed
WBGBIF2026_E0092,WBGBIF2026_E0092_F00_uncropped,uncropped,model_inputs/images_uncropped/WBGBIF2026_E0092_F00_uncropped.jpg,true,0,0,a84adf90cda9e462b117c8260cceb4c2f58df3986d719b1c2e4889a0eab8b8ed,a84adf90cda9e462b117c8260cceb4c2f58df3986d719b1c2e4889a0eab8b8ed,CC0-1.0,http://creativecommons.org/publicdomain/zero/1.0/legalcode,redistribute_derivative_rights_review_passed
WBGBIF2026_E0092,WBGBIF2026_E0092_F01_uncropped,uncropped,model_inputs/images_uncropped/WBGBIF2026_E0092_F01_uncropped.jpg,true,1,1,79ba9369ed88bc4cfdb9b7bb13537798b6047f89a3d151a8b5b2ee70f3289a3c,79ba9369ed88bc4cfdb9b7bb13537798b6047f89a3d151a8b5b2ee70f3289a3c,CC0-1.0,http://creativecommons.org/publicdomain/zero/1.0/legalcode,redistribute_derivative_rights_review_passed
WBGBIF2026_E0092,WBGBIF2026_E0092_F02_uncropped,uncropped,model_inputs/images_uncropped/WBGBIF2026_E0092_F02_uncropped.jpg,true,2,2,6e4f90fed78728ec0248db91398e42c1f49f9430d389ea2e10c39f7f4e8a6273,6e4f90fed78728ec0248db91398e42c1f49f9430d389ea2e10c39f7f4e8a6273,CC0-1.0,http://creativecommons.org/publicdomain/zero/1.0/legalcode,redistribute_derivative_rights_review_passed
WBGBIF2026_E0092,WBGBIF2026_E0092_F03_uncropped,uncropped,model_inputs/images_uncropped/WBGBIF2026_E0092_F03_uncropped.jpg,true,3,3,d79ba687e19c995558cfccb738bd4b260159b4be31b6ed6a30d38ad4f1fd6149,d79ba687e19c995558cfccb738bd4b260159b4be31b6ed6a30d38ad4f1fd6149,CC0-1.0,http://creativecommons.org/publicdomain/zero/1.0/legalcode,redistribute_derivative_rights_review_passed
WBGBIF2026_E0092,WBGBIF2026_E0092_F04_uncropped,uncropped,model_inputs/images_uncropped/WBGBIF2026_E0092_F04_uncropped.jpg,true,4,4,65f5fda887d6a4807966ae9403fa36072bab4a325d820de0cdc7cf1d6562758d,65f5fda887d6a4807966ae9403fa36072bab4a325d820de0cdc7cf1d6562758d,CC0-1.0,http://creativecommons.org/publicdomain/zero/1.0/legalcode,redistribute_derivative_rights_review_passed
WBGBIF2026_E0093,WBGBIF2026_E0093_F00_uncropped,uncropped,model_inputs/images_uncropped/WBGBIF2026_E0093_F00_uncropped.jpg,true,0,0,1b148e0fdccaf6fae292ed187bce84ab003954331176a3685ce2cce2d17d9650,1b148e0fdccaf6fae292ed187bce84ab003954331176a3685ce2cce2d17d9650,CC0-1.0,http://creativecommons.org/publicdomain/zero/1.0/legalcode,redistribute_derivative_rights_review_passed
WBGBIF2026_E0093,WBGBIF2026_E0093_F01_uncropped,uncropped,model_inputs/images_uncropped/WBGBIF2026_E0093_F01_uncropped.jpg,true,1,1,1b3320acaae5b2318ad06f25f6b1cb258c9a0cfcf351561e095a9dfcf8629b8f,1b3320acaae5b2318ad06f25f6b1cb258c9a0cfcf351561e095a9dfcf8629b8f,CC0-1.0,http://creativecommons.org/publicdomain/zero/1.0/legalcode,redistribute_derivative_rights_review_passed
WBGBIF2026_E0094,WBGBIF2026_E0094_F00_uncropped,uncropped,model_inputs/images_uncropped/WBGBIF2026_E0094_F00_uncropped.jpg,true,0,0,2a441c9d17506d8c58d279ed06ed9673927ad6663b9affa01c1df2b19d9d08b6,2a441c9d17506d8c58d279ed06ed9673927ad6663b9affa01c1df2b19d9d08b6,CC-BY-4.0,http://creativecommons.org/licenses/by/4.0/legalcode,redistribute_derivative_with_attribution_rights_review_passed
WBGBIF2026_E0094,WBGBIF2026_E0094_F01_uncropped,uncropped,model_inputs/images_uncropped/WBGBIF2026_E0094_F01_uncropped.jpg,true,1,1,809292439dcfc4abf272b23128696d60e65d632900c56d2353f08b6bdd597972,809292439dcfc4abf272b23128696d60e65d632900c56d2353f08b6bdd597972,CC-BY-4.0,http://creativecommons.org/licenses/by/4.0/legalcode,redistribute_derivative_with_attribution_rights_review_passed
WBGBIF2026_E0094,WBGBIF2026_E0094_F02_uncropped,uncropped,model_inputs/images_uncropped/WBGBIF2026_E0094_F02_uncropped.jpg,true,2,2,ccf0ae708f67a957890275125f109e64bf3f2551605be8c9a91f5eb275d190e4,ccf0ae708f67a957890275125f109e64bf3f2551605be8c9a91f5eb275d190e4,CC-BY-4.0,http://creativecommons.org/licenses/by/4.0/legalcode,redistribute_derivative_with_attribution_rights_review_passed
WBGBIF2026_E0094,WBGBIF2026_E0094_F03_uncropped,uncropped,model_inputs/images_uncropped/WBGBIF2026_E0094_F03_uncropped.jpg,true,3,3,d80d1cfd433a7dbab538e40acbe63b8a204613efcaf70393a3bbf853bda600f3,d80d1cfd433a7dbab538e40acbe63b8a204613efcaf70393a3bbf853bda600f3,CC-BY-4.0,http://creativecommons.org/licenses/by/4.0/legalcode,redistribute_derivative_with_attribution_rights_review_passed
WBGBIF2026_E0094,WBGBIF2026_E0094_F04_uncropped,uncropped,model_inputs/images_uncropped/WBGBIF2026_E0094_F04_uncropped.jpg,true,4,4,48b1dc0c5f4cf9cea807a429867ccc9a1ae7ae9dd1d639775f44713f6b4787b2,48b1dc0c5f4cf9cea807a429867ccc9a1ae7ae9dd1d639775f44713f6b4787b2,CC-BY-4.0,http://creativecommons.org/licenses/by/4.0/legalcode,redistribute_derivative_with_attribution_rights_review_passed
WBGBIF2026_E0095,WBGBIF2026_E0095_F00_uncropped,uncropped,model_inputs/images_uncropped/WBGBIF2026_E0095_F00_uncropped.jpg,true,0,0,74fd82f7980747a6b965baa205b3cbe4d8c8f73a8d893ce0419799e81f3aa70a,74fd82f7980747a6b965baa205b3cbe4d8c8f73a8d893ce0419799e81f3aa70a,CC-BY-4.0,http://creativecommons.org/licenses/by/4.0/legalcode,redistribute_derivative_with_attribution_rights_review_passed
WBGBIF2026_E0095,WBGBIF2026_E0095_F01_uncropped,uncropped,model_inputs/images_uncropped/WBGBIF2026_E0095_F01_uncropped.jpg,true,1,1,6751db78dd62a52ad2f5dd9837802251d5fdf8b0fa0e64e81ef36f5a3aa88066,6751db78dd62a52ad2f5dd9837802251d5fdf8b0fa0e64e81ef36f5a3aa88066,CC-BY-4.0,http://creativecommons.org/licenses/by/4.0/legalcode,redistribute_derivative_with_attribution_rights_review_passed
WBGBIF2026_E0095,WBGBIF2026_E0095_F02_uncropped,uncropped,model_inputs/images_uncropped/WBGBIF2026_E0095_F02_uncropped.jpg,true,2,2,249e89f784fc562128723c0ba96cecd9777faf1c16c5e405177a694cd4e44bc2,249e89f784fc562128723c0ba96cecd9777faf1c16c5e405177a694cd4e44bc2,CC-BY-4.0,http://creativecommons.org/licenses/by/4.0/legalcode,redistribute_derivative_with_attribution_rights_review_passed
WBGBIF2026_E0095,WBGBIF2026_E0095_F03_uncropped,uncropped,model_inputs/images_uncropped/WBGBIF2026_E0095_F03_uncropped.jpg,true,3,3,d58ec5735b0eeca0b6c452547e1a90e50b08f34715058bd194f11cc4f1e6d40f,d58ec5735b0eeca0b6c452547e1a90e50b08f34715058bd194f11cc4f1e6d40f,CC-BY-4.0,http://creativecommons.org/licenses/by/4.0/legalcode,redistribute_derivative_with_attribution_rights_review_passed
WBGBIF2026_E0095,WBGBIF2026_E0095_F04_uncropped,uncropped,model_inputs/images_uncropped/WBGBIF2026_E0095_F04_uncropped.jpg,true,4,4,a370344f67305064e43caf60f672f5e52dbb58b629cebb1fdf0fdd64cd1ea813,a370344f67305064e43caf60f672f5e52dbb58b629cebb1fdf0fdd64cd1ea813,CC-BY-4.0,http://creativecommons.org/licenses/by/4.0/legalcode,redistribute_derivative_with_attribution_rights_review_passed
WBGBIF2026_E0096,WBGBIF2026_E0096_F00_uncropped,uncropped,model_inputs/images_uncropped/WBGBIF2026_E0096_F00_uncropped.jpg,true,0,0,3168207aa0e0ac8fda945ebeec8c977c2d791c32eab93d99456bd207c4d8946f,3168207aa0e0ac8fda945ebeec8c977c2d791c32eab93d99456bd207c4d8946f,CC-BY-4.0,http://creativecommons.org/licenses/by/4.0/legalcode,redistribute_derivative_with_attribution_rights_review_passed
WBGBIF2026_E0096,WBGBIF2026_E0096_F01_uncropped,uncropped,model_inputs/images_uncropped/WBGBIF2026_E0096_F01_uncropped.jpg,true,1,1,f96218faf9c835a4f5b68e4a80a6f2bfbdac8a0548cfc90faced097dba9cef17,f96218faf9c835a4f5b68e4a80a6f2bfbdac8a0548cfc90faced097dba9cef17,CC-BY-4.0,http://creativecommons.org/licenses/by/4.0/legalcode,redistribute_derivative_with_attribution_rights_review_passed
WBGBIF2026_E0096,WBGBIF2026_E0096_F02_uncropped,uncropped,model_inputs/images_uncropped/WBGBIF2026_E0096_F02_uncropped.jpg,true,2,2,0c8fa2d95c115276ff2a7c4dabadd1852def6caf56136be16e5bf2cbf2b4189f,0c8fa2d95c115276ff2a7c4dabadd1852def6caf56136be16e5bf2cbf2b4189f,CC-BY-4.0,http://creativecommons.org/licenses/by/4.0/legalcode,redistribute_derivative_with_attribution_rights_review_passed
WBGBIF2026_E0096,WBGBIF2026_E0096_F03_uncropped,uncropped,model_inputs/images_uncropped/WBGBIF2026_E0096_F03_uncropped.jpg,true,3,3,cdd2e306dd22de9b1e1611a7f65af61c57b34e6ab7ce999dd117222daa213da1,cdd2e306dd22de9b1e1611a7f65af61c57b34e6ab7ce999dd117222daa213da1,CC-BY-4.0,http://creativecommons.org/licenses/by/4.0/legalcode,redistribute_derivative_with_attribution_rights_review_passed
WBGBIF2026_E0096,WBGBIF2026_E0096_F04_uncropped,uncropped,model_inputs/images_uncropped/WBGBIF2026_E0096_F04_uncropped.jpg,true,4,4,ee42107f084ed3650772842f0fb26e955d03f23632591605d60b0637b9d2774f,ee42107f084ed3650772842f0fb26e955d03f23632591605d60b0637b9d2774f,CC-BY-4.0,http://creativecommons.org/licenses/by/4.0/legalcode,redistribute_derivative_with_attribution_rights_review_passed
WBGBIF2026_E0103,WBGBIF2026_E0103_F00_uncropped,uncropped,model_inputs/images_uncropped/WBGBIF2026_E0103_F00_uncropped.jpg,true,0,0,e222a7dd218d6af1cc3cf1596aa6af358ae3e2383c9b67e1cb6c627e0d8f3626,e222a7dd218d6af1cc3cf1596aa6af358ae3e2383c9b67e1cb6c627e0d8f3626,CC0-1.0,http://creativecommons.org/publicdomain/zero/1.0/legalcode,redistribute_derivative_rights_review_passed
